Date,Open,High,Low,Close,Volume
2024-05-22 13:21:00,4.95,4.95,4.95,4.95,2105
2024-05-22 13:26:00,4.96,4.96,4.96,4.96,202
2024-05-22 13:27:00,4.95,4.95,4.95,4.95,2542
2024-05-22 13:28:00,4.94,4.94,4.93,4.93,3909
2024-05-22 13:29:00,4.92,4.92,4.92,4.92,1879
2024-05-22 13:30:00,4.91,4.91,4.86,4.86,144814
2024-05-22 13:31:00,4.861,4.875,4.86,4.865,21650
2024-05-22 13:32:00,4.87,4.87,4.84,4.8429,49042
2024-05-22 13:33:00,4.85,4.85,4.84,4.845,5387
2024-05-22 13:34:00,4.845,4.845,4.83,4.83,12186
2024-05-22 13:35:00,4.835,4.8573,4.835,4.84,33600
2024-05-22 13:36:00,4.8497,4.8499,4.81,4.815,60691
2024-05-22 13:37:00,4.8199,4.83,4.8199,4.83,29460
2024-05-22 13:38:00,4.8395,4.84,4.8312,4.8392,3877
2024-05-22 13:39:00,4.835,4.845,4.835,4.84,9662
2024-05-22 13:40:00,4.8388,4.845,4.8336,4.8336,8566
2024-05-22 13:41:00,4.84,4.84,4.83,4.84,4293
2024-05-22 13:42:00,4.835,4.84,4.835,4.84,12636
2024-05-22 13:43:00,4.84,4.85,4.8389,4.845,10424
2024-05-22 13:44:00,4.8476,4.86,4.84,4.85,21879
2024-05-22 13:45:00,4.85,4.86,4.85,4.8525,5812
2024-05-22 13:46:00,4.85,4.86,4.8412,4.855,15449
2024-05-22 13:47:00,4.86,4.86,4.85,4.8565,5253
2024-05-22 13:48:00,4.855,4.86,4.845,4.85,7978
2024-05-22 13:49:00,4.845,4.8479,4.84,4.845,2401
2024-05-22 13:50:00,4.845,4.85,4.84,4.84,6026
2024-05-22 13:51:00,4.84,4.845,4.84,4.845,3114
2024-05-22 13:52:00,4.845,4.8599,4.845,4.855,14246
2024-05-22 13:53:00,4.8599,4.86,4.84,4.85,10159
2024-05-22 13:54:00,4.845,4.85,4.845,4.845,3706
2024-05-22 13:55:00,4.848,4.8573,4.845,4.855,13740
2024-05-22 13:56:00,4.855,4.8597,4.85,4.855,10252
2024-05-22 13:57:00,4.855,4.86,4.85,4.86,14813
2024-05-22 13:58:00,4.85,4.85,4.84,4.84,37019
2024-05-22 13:59:00,4.835,4.84,4.83,4.84,15463
2024-05-22 14:00:00,4.845,4.85,4.83,4.8399,4816
2024-05-22 14:01:00,4.84,4.84,4.83,4.83,2795
2024-05-22 14:02:00,4.83,4.8397,4.83,4.83,3825
2024-05-22 14:03:00,4.8377,4.8377,4.82,4.8288,39458
2024-05-22 14:04:00,4.8288,4.8288,4.82,4.82,1848
2024-05-22 14:05:00,4.8288,4.83,4.82,4.8299,12380
2024-05-22 14:06:00,4.82,4.83,4.82,4.82,2270
2024-05-22 14:07:00,4.82,4.82,4.81,4.81,22449
2024-05-22 14:08:00,4.81,4.82,4.81,4.815,3685
2024-05-22 14:09:00,4.815,4.82,4.81,4.815,16938
2024-05-22 14:10:00,4.815,4.82,4.815,4.815,2642
2024-05-22 14:11:00,4.82,4.82,4.81,4.81,3524
2024-05-22 14:12:00,4.81,4.82,4.81,4.811,2898
2024-05-22 14:13:00,4.8162,4.82,4.81,4.81,4058
2024-05-22 14:14:00,4.8103,4.8199,4.81,4.811,6847
2024-05-22 14:15:00,4.815,4.835,4.815,4.83,44983
2024-05-22 14:16:00,4.825,4.83,4.8238,4.825,4726
2024-05-22 14:17:00,4.8299,4.83,4.82,4.82,5202
2024-05-22 14:18:00,4.83,4.8399,4.8285,4.835,10521
2024-05-22 14:19:00,4.835,4.84,4.8246,4.84,21815
2024-05-22 14:20:00,4.84,4.85,4.84,4.85,8868
2024-05-22 14:21:00,4.86,4.86,4.8568,4.86,1497
2024-05-22 14:22:00,4.86,4.87,4.8555,4.869,13580
2024-05-22 14:23:00,4.8698,4.87,4.8612,4.865,5524
2024-05-22 14:24:00,4.86,4.87,4.86,4.865,3917
2024-05-22 14:25:00,4.8626,4.875,4.8626,4.875,4817
2024-05-22 14:26:00,4.875,4.88,4.87,4.88,3151
2024-05-22 14:27:00,4.88,4.885,4.875,4.8799,34796
2024-05-22 14:28:00,4.87,4.8797,4.87,4.8778,2395
2024-05-22 14:29:00,4.88,4.88,4.8788,4.8788,808
2024-05-22 14:30:00,4.878,4.8788,4.878,4.8788,348
2024-05-22 14:31:00,4.88,4.89,4.875,4.875,23147
2024-05-22 14:32:00,4.8701,4.878,4.8701,4.875,2282
2024-05-22 14:33:00,4.88,4.88,4.875,4.8764,3733
2024-05-22 14:34:00,4.88,4.885,4.88,4.88,10825
2024-05-22 14:35:00,4.88,4.9,4.88,4.8999,14009
2024-05-22 14:36:00,4.89,4.9,4.89,4.9,5039
2024-05-22 14:37:00,4.89,4.9,4.89,4.9,7372
2024-05-22 14:38:00,4.896,4.9,4.8901,4.895,2713
2024-05-22 14:39:00,4.9,4.9,4.885,4.89,7897
2024-05-22 14:40:00,4.8801,4.89,4.8801,4.89,4440
2024-05-22 14:41:00,4.885,4.89,4.881,4.89,8030
2024-05-22 14:42:00,4.885,4.89,4.881,4.89,5682
2024-05-22 14:43:00,4.8899,4.8899,4.881,4.881,2188
2024-05-22 14:44:00,4.883,4.885,4.88,4.881,4311
2024-05-22 14:45:00,4.88,4.885,4.88,4.88,616
2024-05-22 14:46:00,4.885,4.8891,4.88,4.885,2730
2024-05-22 14:47:00,4.885,4.888,4.885,4.885,2284
2024-05-22 14:48:00,4.8899,4.91,4.885,4.91,17463
2024-05-22 14:49:00,4.9085,4.91,4.905,4.905,10102
2024-05-22 14:50:00,4.905,4.9072,4.905,4.905,1283
2024-05-22 14:51:00,4.905,4.9099,4.905,4.905,1655
2024-05-22 14:52:00,4.905,4.905,4.9,4.905,1658
2024-05-22 14:53:00,4.905,4.9067,4.9,4.905,946
2024-05-22 14:54:00,4.905,4.905,4.9,4.905,6424
2024-05-22 14:55:00,4.905,4.9099,4.9,4.905,2524
2024-05-22 14:56:00,4.9,4.92,4.9,4.92,13767
2024-05-22 14:57:00,4.91,4.9242,4.91,4.92,29359
2024-05-22 14:58:00,4.92,4.93,4.92,4.9251,13905
2024-05-22 14:59:00,4.9299,4.93,4.9233,4.93,6370
2024-05-22 15:00:00,4.93,4.93,4.925,4.925,3778
2024-05-22 15:01:00,4.93,4.93,4.93,4.93,798
2024-05-22 15:02:00,4.92,4.925,4.915,4.92,11993
2024-05-22 15:03:00,4.9234,4.925,4.9219,4.925,2726
2024-05-22 15:04:00,4.925,4.925,4.925,4.925,685
2024-05-22 15:05:00,4.925,4.93,4.925,4.93,3650
2024-05-22 15:06:00,4.93,4.93,4.9234,4.9234,1277
2024-05-22 15:07:00,4.925,4.925,4.92,4.92,7776
2024-05-22 15:08:00,4.915,4.915,4.91,4.91,3442
2024-05-22 15:09:00,4.91,4.9166,4.91,4.91,867
2024-05-22 15:10:00,4.913,4.913,4.91,4.91,1389
2024-05-22 15:11:00,4.91,4.915,4.91,4.91,1339
2024-05-22 15:12:00,4.9155,4.9165,4.91,4.91,1910
2024-05-22 15:13:00,4.91,4.91,4.9,4.9,6326
2024-05-22 15:14:00,4.905,4.91,4.9,4.905,4007
2024-05-22 15:15:00,4.905,4.9067,4.9,4.905,1861
2024-05-22 15:16:00,4.9,4.9065,4.9,4.9,888
2024-05-22 15:17:00,4.9,4.91,4.9,4.905,4375
2024-05-22 15:18:00,4.9,4.905,4.9,4.905,1745
2024-05-22 15:19:00,4.905,4.9099,4.9,4.9066,14730
2024-05-22 15:20:00,4.905,4.91,4.9,4.9086,5504
2024-05-22 15:21:00,4.905,4.905,4.9,4.9,1174
2024-05-22 15:22:00,4.9,4.905,4.9,4.9,4217
2024-05-22 15:23:00,4.9001,4.91,4.9,4.9,2936
2024-05-22 15:24:00,4.9,4.91,4.9,4.9,2001
2024-05-22 15:25:00,4.9,4.91,4.9,4.905,1390
2024-05-22 15:26:00,4.905,4.93,4.905,4.93,26071
2024-05-22 15:27:00,4.9271,4.93,4.9201,4.925,1490
2024-05-22 15:28:00,4.9236,4.93,4.9218,4.925,1446
2024-05-22 15:29:00,4.9268,4.93,4.9201,4.93,6009
2024-05-22 15:30:00,4.93,4.93,4.92,4.925,1638
2024-05-22 15:31:00,4.925,4.9282,4.92,4.925,3332
2024-05-22 15:32:00,4.92,4.9286,4.92,4.9274,2525
2024-05-22 15:33:00,4.925,4.93,4.92,4.92,1958
2024-05-22 15:34:00,4.925,4.93,4.92,4.92,1208
2024-05-22 15:35:00,4.92,4.93,4.92,4.93,2785
2024-05-22 15:36:00,4.92,4.925,4.92,4.925,3872
2024-05-22 15:37:00,4.92,4.9268,4.92,4.925,1209
2024-05-22 15:38:00,4.925,4.93,4.92,4.925,5434
2024-05-22 15:39:00,4.9201,4.9266,4.92,4.925,1402
2024-05-22 15:40:00,4.925,4.93,4.92,4.925,2235
2024-05-22 15:41:00,4.925,4.925,4.92,4.923,2088
2024-05-22 15:42:00,4.925,4.93,4.92,4.925,2168
2024-05-22 15:43:00,4.93,4.93,4.92,4.92,1255
2024-05-22 15:44:00,4.92,4.93,4.92,4.9201,1739
2024-05-22 15:45:00,4.92,4.93,4.92,4.92,1037
2024-05-22 15:46:00,4.925,4.94,4.925,4.9331,17963
2024-05-22 15:47:00,4.935,4.935,4.93,4.935,890
2024-05-22 15:48:00,4.935,4.94,4.93,4.94,19429
2024-05-22 15:49:00,4.94,4.94,4.93,4.94,1324
2024-05-22 15:50:00,4.93,4.93,4.91,4.91,26178
2024-05-22 15:51:00,4.915,4.915,4.9,4.9039,11861
2024-05-22 15:52:00,4.91,4.91,4.905,4.905,765
2024-05-22 15:53:00,4.91,4.91,4.905,4.905,372
2024-05-22 15:54:00,4.9,4.9,4.9,4.9,834
2024-05-22 15:55:00,4.905,4.905,4.89,4.89,31368
2024-05-22 15:56:00,4.8918,4.895,4.89,4.89,2835
2024-05-22 15:57:00,4.895,4.895,4.88,4.885,13028
2024-05-22 15:58:00,4.885,4.885,4.88,4.88,1260
2024-05-22 15:59:00,4.8865,4.8876,4.88,4.88,2662
2024-05-22 16:00:00,4.8844,4.885,4.88,4.88,2706
2024-05-22 16:01:00,4.8803,4.885,4.88,4.88,4532
2024-05-22 16:02:00,4.88,4.885,4.87,4.88,21986
2024-05-22 16:03:00,4.885,4.89,4.8802,4.89,2265
2024-05-22 16:04:00,4.885,4.89,4.88,4.88,3214
2024-05-22 16:05:00,4.8803,4.885,4.8803,4.885,498
2024-05-22 16:06:00,4.8898,4.89,4.885,4.89,16758
2024-05-22 16:07:00,4.895,4.895,4.885,4.885,7898
2024-05-22 16:08:00,4.885,4.8888,4.885,4.8888,449
2024-05-22 16:09:00,4.885,4.89,4.885,4.8898,2168
2024-05-22 16:10:00,4.885,4.8899,4.88,4.885,4442
2024-05-22 16:11:00,4.8847,4.886,4.88,4.885,1854
2024-05-22 16:12:00,4.885,4.895,4.885,4.89,11807
2024-05-22 16:13:00,4.89,4.9,4.89,4.8999,933
2024-05-22 16:14:00,4.89,4.895,4.89,4.895,1107
2024-05-22 16:15:00,4.89,4.89,4.89,4.89,615
2024-05-22 16:16:00,4.895,4.895,4.89,4.895,663
2024-05-22 16:17:00,4.8938,4.9,4.89,4.9,4056
2024-05-22 16:18:00,4.895,4.9,4.89,4.9,1714
2024-05-22 16:19:00,4.895,4.9,4.89,4.9,949
2024-05-22 16:20:00,4.895,4.895,4.89,4.89,952
2024-05-22 16:21:00,4.8939,4.8999,4.89,4.895,1551
2024-05-22 16:22:00,4.89,4.9,4.89,4.9,16728
2024-05-22 16:23:00,4.9,4.91,4.9,4.9087,619
2024-05-22 16:24:00,4.905,4.91,4.903,4.905,1599
2024-05-22 16:25:00,4.905,4.91,4.9,4.9,1176
2024-05-22 16:26:00,4.905,4.905,4.9,4.9,1246
2024-05-22 16:27:00,4.9005,4.9005,4.9005,4.9005,136
2024-05-22 16:28:00,4.905,4.905,4.9002,4.9002,342
2024-05-22 16:29:00,4.9,4.91,4.9,4.9,5065
2024-05-22 16:30:00,4.9,4.91,4.9,4.902,1948
2024-05-22 16:31:00,4.905,4.905,4.905,4.905,424
2024-05-22 16:32:00,4.905,4.91,4.9,4.91,1873
2024-05-22 16:33:00,4.905,4.91,4.895,4.905,21343
2024-05-22 16:34:00,4.905,4.905,4.9,4.905,1605
2024-05-22 16:35:00,4.9,4.9097,4.9,4.905,2527
2024-05-22 16:36:00,4.9099,4.9099,4.9099,4.9099,694
2024-05-22 16:37:00,4.9,4.91,4.895,4.91,22180
2024-05-22 16:38:00,4.905,4.9088,4.9,4.9,1286
2024-05-22 16:39:00,4.9085,4.9085,4.9029,4.9029,5796
2024-05-22 16:40:00,4.905,4.905,4.9,4.9,1571
2024-05-22 16:41:00,4.905,4.9099,4.9,4.9099,1107
2024-05-22 16:42:00,4.905,4.9085,4.905,4.905,2800
2024-05-22 16:43:00,4.9,4.9059,4.895,4.9,6843
2024-05-22 16:44:00,4.9,4.9,4.89,4.89,2388
2024-05-22 16:45:00,4.895,4.9,4.895,4.895,3112
2024-05-22 16:46:00,4.893,4.9,4.893,4.895,1864
2024-05-22 16:47:00,4.9,4.9,4.89,4.895,5364
2024-05-22 16:48:00,4.9,4.9,4.89,4.8988,7007
2024-05-22 16:49:00,4.8912,4.895,4.89,4.89,1316
2024-05-22 16:50:00,4.895,4.895,4.89,4.89,501
2024-05-22 16:51:00,4.895,4.895,4.89,4.89,1186
2024-05-22 16:52:00,4.89,4.895,4.89,4.89,1182
2024-05-22 16:53:00,4.89,4.89,4.89,4.89,4015
2024-05-22 16:54:00,4.89,4.8999,4.89,4.8999,2072
2024-05-22 16:55:00,4.89,4.9,4.89,4.895,4017
2024-05-22 16:56:00,4.9,4.9,4.89,4.8998,1979
2024-05-22 16:57:00,4.895,4.9,4.89,4.895,2013
2024-05-22 16:58:00,4.8988,4.9,4.89,4.895,3254
2024-05-22 16:59:00,4.895,4.895,4.89,4.89,1203
2024-05-22 17:00:00,4.895,4.895,4.89,4.895,1962
2024-05-22 17:01:00,4.895,4.9,4.89,4.895,1829
2024-05-22 17:02:00,4.895,4.91,4.895,4.905,20273
2024-05-22 17:03:00,4.905,4.91,4.905,4.905,1283
2024-05-22 17:04:00,4.905,4.905,4.905,4.905,710
2024-05-22 17:05:00,4.905,4.9098,4.9,4.905,852
2024-05-22 17:06:00,4.905,4.91,4.905,4.905,906
2024-05-22 17:07:00,4.905,4.91,4.9,4.9,1054
2024-05-22 17:08:00,4.905,4.91,4.9,4.905,2657
2024-05-22 17:09:00,4.9,4.91,4.9,4.905,6364
2024-05-22 17:10:00,4.905,4.905,4.905,4.905,1176
2024-05-22 17:11:00,4.9,4.905,4.891,4.891,18369
2024-05-22 17:12:00,4.895,4.8966,4.89,4.895,763
2024-05-22 17:13:00,4.8952,4.9,4.89,4.8999,4963
2024-05-22 17:14:00,4.8999,4.8999,4.8927,4.8927,2146
2024-05-22 17:15:00,4.89,4.895,4.89,4.89,3512
2024-05-22 17:16:00,4.895,4.895,4.89,4.89,1525
2024-05-22 17:17:00,4.8999,4.8999,4.89,4.895,715
2024-05-22 17:18:00,4.895,4.895,4.89,4.89,622
2024-05-22 17:19:00,4.89,4.895,4.89,4.895,950
2024-05-22 17:20:00,4.895,4.895,4.89,4.89,1204
2024-05-22 17:21:00,4.895,4.895,4.89,4.89,1458
2024-05-22 17:22:00,4.8999,4.8999,4.89,4.89,2045
2024-05-22 17:23:00,4.895,4.895,4.8909,4.8909,2669
2024-05-22 17:24:00,4.895,4.895,4.89,4.895,2158
2024-05-22 17:25:00,4.89,4.9,4.89,4.89,1260
2024-05-22 17:26:00,4.8939,4.9,4.89,4.9,3788
2024-05-22 17:27:00,4.89,4.895,4.88,4.88,16488
2024-05-22 17:28:00,4.88,4.885,4.88,4.885,2862
2024-05-22 17:29:00,4.88,4.885,4.88,4.88,3020
2024-05-22 17:30:00,4.88,4.885,4.88,4.88,3831
2024-05-22 17:31:00,4.88,4.9,4.88,4.89,16745
2024-05-22 17:32:00,4.895,4.895,4.895,4.895,864
2024-05-22 17:33:00,4.9,4.9,4.89,4.89,2363
2024-05-22 17:34:00,4.8999,4.8999,4.895,4.8997,1239
2024-05-22 17:35:00,4.8971,4.8971,4.895,4.895,1365
2024-05-22 17:36:00,4.89,4.89,4.88,4.885,13018
2024-05-22 17:37:00,4.88,4.885,4.87,4.885,20439
2024-05-22 17:38:00,4.8875,4.8875,4.8801,4.8801,4741
2024-05-22 17:39:00,4.885,4.8878,4.885,4.885,5280
2024-05-22 17:40:00,4.88,4.88,4.875,4.88,4238
2024-05-22 17:41:00,4.87,4.89,4.87,4.88,11519
2024-05-22 17:42:00,4.8853,4.8878,4.88,4.885,5939
2024-05-22 17:43:00,4.8814,4.8814,4.88,4.88,3302
2024-05-22 17:44:00,4.88,4.88,4.87,4.87,14597
2024-05-22 17:45:00,4.877,4.88,4.875,4.88,4962
2024-05-22 17:46:00,4.8899,4.8899,4.885,4.885,274
2024-05-22 17:47:00,4.8855,4.8898,4.8855,4.8898,1628
2024-05-22 17:48:00,4.88,4.885,4.88,4.88,2124
2024-05-22 17:49:00,4.885,4.885,4.885,4.885,244
2024-05-22 17:50:00,4.88,4.885,4.88,4.885,1792
2024-05-22 17:51:00,4.88,4.88,4.88,4.88,389
2024-05-22 17:52:00,4.88,4.8872,4.88,4.885,1780
2024-05-22 17:53:00,4.885,4.89,4.885,4.89,32199
2024-05-22 17:54:00,4.887,4.89,4.8829,4.885,4570
2024-05-22 17:55:00,4.88,4.89,4.88,4.89,11439
2024-05-22 17:56:00,4.885,4.89,4.875,4.875,11729
2024-05-22 17:57:00,4.88,4.88,4.87,4.88,6475
2024-05-22 17:58:00,4.875,4.885,4.875,4.885,5906
2024-05-22 17:59:00,4.89,4.89,4.89,4.89,541
2024-05-22 18:00:00,4.88,4.88,4.87,4.88,6393
2024-05-22 18:01:00,4.88,4.885,4.874,4.874,6969
2024-05-22 18:02:00,4.875,4.875,4.86,4.86,10385
2024-05-22 18:03:00,4.8646,4.8646,4.86,4.86,34249
2024-05-22 18:04:00,4.86,4.865,4.86,4.865,9177
2024-05-22 18:05:00,4.87,4.87,4.865,4.865,12475
2024-05-22 18:06:00,4.865,4.865,4.8601,4.8601,2257
2024-05-22 18:07:00,4.865,4.87,4.865,4.87,1959
2024-05-22 18:08:00,4.87,4.87,4.86,4.865,1005
2024-05-22 18:09:00,4.87,4.875,4.87,4.875,2832
2024-05-22 18:10:00,4.87,4.872,4.87,4.87,3037
2024-05-22 18:11:00,4.87,4.875,4.87,4.87,869
2024-05-22 18:12:00,4.88,4.88,4.86,4.86,7360
2024-05-22 18:13:00,4.865,4.87,4.86,4.86,3127
2024-05-22 18:14:00,4.865,4.865,4.865,4.865,776
2024-05-22 18:15:00,4.865,4.865,4.86,4.86,4029
2024-05-22 18:16:00,4.865,4.865,4.86,4.865,5764
2024-05-22 18:17:00,4.8633,4.865,4.86,4.86,1479
2024-05-22 18:18:00,4.86,4.86,4.855,4.855,13921
2024-05-22 18:19:00,4.85,4.855,4.85,4.855,1367
2024-05-22 18:20:00,4.855,4.8599,4.85,4.855,3406
2024-05-22 18:21:00,4.855,4.86,4.85,4.855,31649
2024-05-22 18:22:00,4.855,4.86,4.85,4.855,3925
2024-05-22 18:23:00,4.855,4.855,4.85,4.855,8062
2024-05-22 18:24:00,4.855,4.86,4.855,4.855,3449
2024-05-22 18:25:00,4.8599,4.8599,4.855,4.855,892
2024-05-22 18:26:00,4.855,4.86,4.85,4.86,1570
2024-05-22 18:27:00,4.855,4.855,4.85,4.85,2046
2024-05-22 18:28:00,4.85,4.85,4.835,4.835,35837
2024-05-22 18:29:00,4.83,4.835,4.83,4.83,2455
2024-05-22 18:30:00,4.835,4.84,4.835,4.835,2998
2024-05-22 18:31:00,4.835,4.85,4.835,4.835,10391
2024-05-22 18:32:00,4.8309,4.84,4.83,4.8398,7217
2024-05-22 18:33:00,4.8388,4.84,4.83,4.84,21661
2024-05-22 18:34:00,4.8382,4.8382,4.83,4.835,3392
2024-05-22 18:35:00,4.83,4.8362,4.83,4.835,2467
2024-05-22 18:36:00,4.835,4.835,4.835,4.835,1036
2024-05-22 18:37:00,4.835,4.84,4.83,4.835,1843
2024-05-22 18:38:00,4.83,4.84,4.83,4.84,2110
2024-05-22 18:39:00,4.83,4.84,4.83,4.84,2616
2024-05-22 18:40:00,4.84,4.84,4.83,4.835,2402
2024-05-22 18:41:00,4.835,4.835,4.83,4.835,1020
2024-05-22 18:42:00,4.835,4.84,4.83,4.84,1981
2024-05-22 18:43:00,4.835,4.84,4.83,4.835,1633
2024-05-22 18:44:00,4.83,4.84,4.83,4.84,3357
2024-05-22 18:45:00,4.8348,4.85,4.8348,4.845,29060
2024-05-22 18:46:00,4.845,4.85,4.84,4.85,1056
2024-05-22 18:47:00,4.8499,4.85,4.84,4.8443,2677
2024-05-22 18:48:00,4.845,4.845,4.845,4.845,2973
2024-05-22 18:49:00,4.845,4.85,4.845,4.845,7102
2024-05-22 18:50:00,4.85,4.85,4.845,4.8454,2638
2024-05-22 18:51:00,4.845,4.85,4.84,4.85,3453
2024-05-22 18:52:00,4.84,4.84,4.835,4.835,12962
2024-05-22 18:53:00,4.84,4.84,4.83,4.83,2567
2024-05-22 18:54:00,4.835,4.835,4.83,4.835,990
2024-05-22 18:55:00,4.8333,4.84,4.83,4.83,6513
2024-05-22 18:56:00,4.8325,4.8381,4.83,4.835,2269
2024-05-22 18:57:00,4.835,4.8399,4.83,4.835,4239
2024-05-22 18:58:00,4.835,4.835,4.835,4.835,1015
2024-05-22 18:59:00,4.835,4.835,4.83,4.83,12182
2024-05-22 19:00:00,4.835,4.835,4.83,4.835,548
2024-05-22 19:01:00,4.835,4.84,4.83,4.835,1327
2024-05-22 19:02:00,4.84,4.845,4.8325,4.84,17382
2024-05-22 19:03:00,4.84,4.84,4.84,4.84,577
2024-05-22 19:04:00,4.85,4.85,4.85,4.85,391
2024-05-22 19:05:00,4.84,4.845,4.84,4.84,2143
2024-05-22 19:06:00,4.845,4.85,4.84,4.85,7240
2024-05-22 19:07:00,4.845,4.845,4.84,4.845,1284
2024-05-22 19:08:00,4.845,4.86,4.845,4.855,13939
2024-05-22 19:09:00,4.86,4.86,4.855,4.855,3727
2024-05-22 19:10:00,4.85,4.8599,4.85,4.85,23784
2024-05-22 19:11:00,4.855,4.8599,4.855,4.8599,591
2024-05-22 19:12:00,4.86,4.86,4.86,4.86,1130
2024-05-22 19:13:00,4.85,4.855,4.85,4.855,1868
2024-05-22 19:14:00,4.8501,4.8501,4.845,4.845,7005
2024-05-22 19:15:00,4.85,4.85,4.84,4.8482,2083
2024-05-22 19:16:00,4.85,4.85,4.845,4.845,548
2024-05-22 19:17:00,4.845,4.845,4.8443,4.8443,693
2024-05-22 19:18:00,4.845,4.85,4.84,4.845,2210
2024-05-22 19:19:00,4.845,4.85,4.835,4.835,24858
2024-05-22 19:20:00,4.835,4.845,4.835,4.845,10467
2024-05-22 19:21:00,4.8436,4.845,4.8436,4.845,1739
2024-05-22 19:22:00,4.84,4.845,4.84,4.845,560
2024-05-22 19:23:00,4.85,4.85,4.845,4.845,696
2024-05-22 19:24:00,4.845,4.85,4.8438,4.85,6431
2024-05-22 19:25:00,4.845,4.85,4.84,4.84,1991
2024-05-22 19:26:00,4.845,4.856,4.845,4.856,13590
2024-05-22 19:27:00,4.86,4.86,4.85,4.86,1984
2024-05-22 19:28:00,4.86,4.86,4.855,4.86,2243
2024-05-22 19:29:00,4.855,4.87,4.855,4.8676,25849
2024-05-22 19:30:00,4.87,4.87,4.86,4.865,9471
2024-05-22 19:31:00,4.865,4.87,4.865,4.8666,3941
2024-05-22 19:32:00,4.87,4.8875,4.87,4.88,53611
2024-05-22 19:33:00,4.875,4.88,4.875,4.875,1209
2024-05-22 19:34:00,4.875,4.875,4.875,4.875,2938
2024-05-22 19:35:00,4.875,4.88,4.875,4.88,2420
2024-05-22 19:36:00,4.88,4.88,4.8798,4.8798,3791
2024-05-22 19:37:00,4.88,4.88,4.8744,4.875,3384
2024-05-22 19:38:00,4.88,4.88,4.87,4.88,4113
2024-05-22 19:39:00,4.875,4.875,4.875,4.875,1643
2024-05-22 19:40:00,4.875,4.88,4.875,4.875,4017
2024-05-22 19:41:00,4.875,4.88,4.87,4.875,8257
2024-05-22 19:42:00,4.875,4.875,4.87,4.87,21935
2024-05-22 19:43:00,4.875,4.875,4.86,4.86,10457
2024-05-22 19:44:00,4.86,4.86,4.86,4.86,7636
2024-05-22 19:45:00,4.86,4.87,4.86,4.86,13507
2024-05-22 19:46:00,4.86,4.86,4.86,4.86,2586
2024-05-22 19:47:00,4.865,4.865,4.855,4.86,26902
2024-05-22 19:48:00,4.855,4.86,4.8545,4.855,4004
2024-05-22 19:49:00,4.86,4.86,4.8545,4.855,4534
2024-05-22 19:50:00,4.855,4.86,4.85,4.86,13174
2024-05-22 19:51:00,4.86,4.86,4.855,4.86,5053
2024-05-22 19:52:00,4.855,4.8699,4.855,4.8699,26119
2024-05-22 19:53:00,4.865,4.87,4.865,4.865,4041
2024-05-22 19:54:00,4.86,4.88,4.86,4.875,34109
2024-05-22 19:55:00,4.875,4.88,4.87,4.875,9005
2024-05-22 19:56:00,4.875,4.88,4.87,4.875,19035
2024-05-22 19:57:00,4.88,4.88,4.87,4.875,27193
2024-05-22 19:58:00,4.875,4.88,4.87,4.875,16711
2024-05-22 19:59:00,4.875,4.88,4.87,4.88,94253
2024-05-22 20:00:00,4.87,4.88,4.87,4.87,1470
2024-05-22 20:03:00,4.88,4.88,4.88,4.88,783
2024-05-22 20:05:00,4.885,4.89,4.885,4.89,507
2024-05-22 20:08:00,4.9,4.9,4.9,4.9,1300
2024-05-22 20:10:00,4.91,4.91,4.91,4.91,1031
2024-05-22 20:11:00,4.91,4.91,4.91,4.91,170
2024-05-22 20:12:00,4.91,4.91,4.91,4.91,310
2024-05-22 20:14:00,4.9192,4.9192,4.91,4.91,888
2024-05-22 20:16:00,4.9,4.9,4.9,4.9,102
2024-05-22 20:18:00,4.91,4.91,4.91,4.91,579
2024-05-22 20:19:00,4.9,4.9,4.9,4.9,300
2024-05-22 20:24:00,4.9,4.9,4.9,4.9,120
2024-05-22 20:25:00,4.9097,4.9097,4.9097,4.9097,3016
2024-05-22 20:26:00,4.9097,4.9097,4.9097,4.9097,265
2024-05-22 20:27:00,4.91,4.91,4.91,4.91,205
2024-05-22 20:28:00,4.9,4.9001,4.9,4.9001,400
2024-05-22 20:29:00,4.91,4.91,4.91,4.91,100
2024-05-22 20:32:00,4.91,4.91,4.9003,4.9003,1331
2024-05-22 20:34:00,4.9,4.9,4.9,4.9,1266
2024-05-22 20:38:00,4.9,4.9,4.9,4.9,356
2024-05-22 20:40:00,4.91,4.91,4.91,4.91,333
2024-05-22 20:41:00,4.91,4.91,4.89,4.89,1308
2024-05-22 20:42:00,4.89,4.89,4.89,4.89,709
2024-05-22 20:43:00,4.89,4.8998,4.89,4.8998,650
2024-05-22 20:44:00,4.8999,4.8999,4.8999,4.8999,1000
2024-05-22 20:48:00,4.89,4.89,4.87,4.8799,5099
2024-05-22 20:51:00,4.87,4.87,4.87,4.87,501
2024-05-22 20:55:00,4.88,4.88,4.88,4.88,1180
2024-05-22 20:56:00,4.87,4.87,4.87,4.87,519
2024-05-22 21:02:00,4.89,4.89,4.89,4.89,700
2024-05-22 21:05:00,4.9,4.9,4.89,4.89,2243
2024-05-22 21:06:00,4.89,4.9,4.89,4.9,10183
2024-05-22 21:08:00,4.89,4.89,4.89,4.89,150
2024-05-22 21:14:00,4.9,4.9,4.9,4.9,168
2024-05-22 21:17:00,4.9,4.9,4.9,4.9,152
2024-05-22 21:19:00,4.8999,4.8999,4.8999,4.8999,200
